1,10045,10337,-143,A
1,18202,18751,199,E
1,46656,46981,-0.09846153846153849,B
1,135791,136578,-815,A
1,136965,137250,-143,A
1,180763,180988,0,C
1,183998,184278,-166,A
1,188772,189233,347,E
1,206452,206683,-0.6103896103896104,B
1,267184,267354,196,E
1,358648,358833,0,C
1,358982,359284,-0.4403973509933775,B
1,359382,359648,0,C
1,369445,369642,2875,E
1,492027,492514,-0.9219712525667351,B
1,587738,588027,0,C
1,588117,588499,0,C
1,605797,606022,-0.03111111111111109,B
1,606394,606762,329,E
1,629260,629470,0,C
1,629553,629996,0,C
1,630769,631394,0,C
1,631875,632320,0,C
1,633883,634201,-0.07861635220125784,B
1,726707,727427,-0.9763888888888889,B
1,791438,791719,11487,E
1,845672,845966,-4511,A
1,866517,866719,-0.7623762376237624,B
1,933188,933383,0,C
1,939376,939546,-780,A
1,995896,996142,-238,A
1,1021140,1021517,1373,E
1,1072952,1073199,-476,A
1,1073295,1074052,-0.5019815059445178,B
1,1074141,1074400,0,C
1,1079420,1080008,-0.08503401360544216,B
1,1080173,1080667,-0.708502024291498,B
1,1116069,1116401,-0.0060240963855421326,B
1,1124812,1124999,1963,E
1,1125113,1125328,114,E
1,1156949,1157130,-346,A
1,1196544,1197066,-4604,A
1,1272513,1272901,0,C
1,1291900,1292070,-0.22352941176470587,B
1,1375320,1375538,0,C
1,1380437,1380711,-1579,A
1,1400009,1400256,179,E
1,1433091,1433408,-0.6340694006309149,B
1,1618002,1618235,2100,E
1,1618438,1618857,2536,E
1,1676367,1677460,0,C
1,1686482,1686701,0,C
1,1691666,1691987,-469,A
1,1703815,1704092,1769,E
1,1738934,1739118,-69,A
1,1739232,1740327,0,C
1,1758973,1759231,0,C
1,1763053,1763223,-879,A
1,1859210,1859546,-0.39880952380952384,B
1,2121774,2122095,-4646,A
1,2229581,2229798,214,E
1,2404451,2404886,-256,A
1,2440435,2440619,0,C
1,2525323,2525887,-277,A
1,2526449,2526646,-0.4416243654822335,B
1,2652151,2652485,-1577,A
1,2653679,2654322,-842,A
1,2654932,2655208,-0.8405797101449275,B
1,2683988,2684230,155,E
1,2697528,2697855,-0.7492354740061162,B
1,2702461,2702733,-0.8933823529411765,B
1,2758626,2758827,-0.5124378109452736,B
1,2772878,2773165,280,E
1,2811180,2811421,498,E
1,2837850,2838100,3613,E
1,3085646,3086295,-949,A
1,3127131,3127594,7116,E
1,3213764,3213976,0,C
1,3337220,3337819,-591,A
1,3337895,3338749,162,E
1,3455338,3455779,550,E
1,3455919,3456089,1131,E
1,3482361,3482644,-0.028268551236749095,B
1,3553440,3553730,-0.2068965517241379,B
1,3703739,3703979,133,E
1,3708995,3709165,0,C
1,4303100,4303270,-0.8352941176470589,B
1,4612120,4612459,8396,E
1,4939480,4939726,7683,E
1,5313049,5313229,0,C
1,5430933,5431194,857,E
1,5450806,5451023,1304,E
1,5597990,5598451,-0.06507592190889366,B
1,5784990,5785342,5183,E
1,5889655,5889845,778,E
1,5959627,5960011,26,E
1,5992513,5992685,0,C
1,6059052,6059270,0,C
1,6059368,6059549,101,E
1,6101109,6101322,1099,E
1,6157762,6158220,-0.0065502183406113135,B
1,6172688,6172992,888,E
1,6199540,6199750,0,C
1,6205539,6205764,125,E
1,6430964,6431244,-0.5642857142857143,B
1,6471793,6472142,138,E
1,6482922,6483575,-1488,A
1,6611729,6611985,-766,A
1,6613514,6613715,0,C
1,6622618,6623325,0,C
1,6690585,6690938,-7044,A
1,6785080,6785369,0,C
1,6959307,6960792,3609,E
1,7019558,7019812,-0.9488188976377953,B
1,7106791,7107094,-10438,A
1,7223868,7224347,-569,A
1,7265961,7266302,0,C
1,7286958,7287239,-0.7615658362989324,B
1,7326287,7326813,-8536,A
1,7335286,7335949,-131,A
1,7447525,7448362,146,E
1,7549374,7549573,40,E
1,7685590,7685892,5234,E
1,7953898,7954193,-0.6135593220338983,B
1,7961230,7961518,-0.45138888888888884,B
1,8017612,8017782,0,C
1,8024959,8025179,-917,A
1,8025424,8025673,-423,A
1,8026623,8027059,0,C
1,8120650,8120911,22975,E
1,8154813,8155021,-14874,A
1,8170341,8170511,376,E
1,8182102,8182684,-7406,A
1,8194466,8194768,-3082,A
1,8197786,8198230,3036,E
1,8258795,8259825,-0.9650485436893204,B
1,8763877,8764314,1951,E
1,8829309,8829596,0,C
1,8903949,8904212,0,C
1,8915458,8915787,307,E
1,8916151,8916900,421,E
1,8989768,8990235,1504,E
1,9038353,9038729,0,C
1,9113015,9113454,0,C
1,9127471,9127903,-549,A
1,9146837,9147066,4363,E
1,9193889,9194213,-0.9537037037037037,B
1,9303113,9303437,-2076,A
1,9325503,9326210,2442,E
1,9339649,9339921,579,E
1,9345999,9346404,0,C
1,9384659,9384829,-0.8647058823529412,B
1,9439149,9439382,-4887,A
1,9449194,9449470,0,C
1,9450161,9450748,647,E
1,9476903,9477085,0,C
1,9505381,9505592,0,C
1,9825214,9825792,-0.4342560553633218,B
1,9843530,9843815,0,C
1,9862719,9863232,-4331,A
1,9950404,9950903,6870,E
1,10018600,10019005,5367,E
1,10398935,10399137,0,C
1,10400921,10401153,1469,E
1,10472344,10472761,-2020,A
1,10536350,10536826,0,C
1,10646152,10646697,-4297,A
1,10692758,10692928,94,E
1,10710582,10710936,-4830,A
1,10751744,10752934,319,E
1,10795266,10795436,-829,A
1,10804266,10804438,0,C
1,10831036,10831312,-4586,A
1,10893270,10893484,2241,E
1,10900513,10900693,-18,A
1,10904465,10904636,2663,E
1,10958716,10958999,-1672,A
1,11053069,11054001,-0.7982832618025751,B
1,11373921,11375239,9489,E
1,11485359,11485827,817,E
1,11788058,11788260,2654,E
1,11922728,11923083,-2331,A
1,12192920,12193090,881,E
1,12478136,12478576,0,C
1,12485355,12486918,4279,E
1,12527571,12527757,-557,A
1,12528222,12528900,-13,A
1,12541228,12541398,-8199,A
1,12549296,12550252,-6271,A
1,12600240,12600903,-464,A
1,12615867,12616446,-1930,A
1,13241632,13241935,6686,E
1,13385724,13386271,-8684,A
1,13577690,13577975,21201,E
1,13832613,13832846,0,C
1,13881458,13881809,-10924,A
1,13921634,13921804,262,E
1,14069466,14069670,1542,E
1,14281295,14281508,249,E
1,14282796,14282995,0,C
1,14426984,14427229,0,C
1,14555578,14555922,5405,E
1,14913860,14914141,-1297,A
1,14925664,14926476,707,E
1,14977088,14977724,-0.35534591194968557,B
1,15015799,15017616,-0.8304898183819482,B
1,15025483,15026042,-1595,A
1,15031419,15031731,3631,E
1,15048399,15049307,1630,E
1,15139717,15140142,-5267,A
1,15153079,15153487,-54,A
1,15200666,15201114,0,C
1,15207220,15207390,3238,E
1,15229818,15230278,0,C
1,15284617,15284813,-0.7857142857142857,B
1,15284905,15285421,53,E
1,15405095,15405584,-3894,A
1,15457693,15457994,0,C
1,15463133,15463416,-0.8763250883392226,B
1,15526620,15526884,0,C
1,15707946,15708413,4616,E
1,15799996,15800835,0,C
1,15820382,15820596,4636,E
1,16070087,16070410,1503,E
1,16095523,16095827,1737,E
1,16121057,16121350,134,E
1,16143415,16143632,0,C
1,16173736,16173984,0,C
1,16208137,16208307,936,E
1,16212521,16212885,-4439,A
1,16236634,16236840,0,C
1,16513393,16513890,0,C
1,16514109,16514515,0,C
1,16545282,16545452,-42,A
1,16601314,16601632,-0.6132075471698113,B
1,16608182,16609065,-3944,A
1,16644281,16644576,-31,A
1,16656923,16657244,-0.11526479750778817,B
1,16666191,16666433,0,C
1,16666895,16667294,0,C
1,16708769,16708962,674,E
1,16713459,16713659,0,C
1,16727439,16727730,0,C
1,16740148,16740629,0,C
1,16740943,16741312,0,C
1,16750159,16750842,0,C
1,16895638,16896111,0,C
1,16896379,16896765,0,C
1,16904829,16905088,0,C
1,16953636,16953885,-165,A
1,17029340,17030263,-15956,A
1,17059623,17059844,-0.30316742081447967,B
1,17125648,17126043,6044,E
1,17233635,17234015,-0.3526315789473684,B
1,17237083,17237971,-1545,A
1,17245345,17245517,-3404,A
1,17250580,17250994,1525,E
1,17274290,17274460,-0.06470588235294117,B
1,17314723,17315140,9946,E
1,17340392,17340588,-0.23979591836734693,B
1,17344993,17345197,0,C
1,17409777,17409952,0,C
1,17412132,17412441,-0.08090614886731395,B
1,17472751,17473123,-2653,A
1,17475836,17476006,0,C
1,17498252,17498482,3725,E
1,17499184,17499372,-3013,A
1,17502871,17503150,308,E
1,17511016,17511217,2836,E
1,17520118,17521079,0,C
1,17525154,17525396,-4048,A
1,17529261,17530100,4010,E
1,17550962,17551189,-0.3612334801762115,B
1,17559832,17560234,0,C
1,17577597,17577830,2822,E
1,17834578,17834749,2753,E
1,17878989,17879381,-2472,A
1,17912004,17912209,7470,E
1,18132217,18132437,-56,A
1,18134452,18134632,0,C
1,18190476,18191023,-6456,A
1,18298917,18299120,392,E
1,18320036,18320356,643,E
1,18365812,18366494,2109,E
1,18384017,18384329,9898,E
1,18398624,18399030,0,C
1,18429788,18429999,12299,E
1,18462174,18462422,-1941,A
1,18464272,18464652,-49,A
1,18464756,18464982,0,C
1,18535379,18535796,-0.4772182254196643,B
1,18903149,18903359,0,C
1,19007560,19007851,-2000,A
1,19010147,19010843,0,C
1,19010945,19011334,184,E
1,19270021,19270253,0,C
1,19427129,19427680,-2561,A
